,model,graph,n,p,pr,eps,gam,max_it,avg_ncluster_01,std_ncluster_01,avg_ncluster_001,std_ncluster_001,avg_ncluster_00001,std_ncluster_00001,avg_mean_opinion,avg_std_opinions,avg_median_opinion,10B_avg_entr,10B_std_entr,10B_avg_norm_entr,avg_nit,std_nit
90,triangles rewiring,ba,250,5.0,0.0,0.2,0.0,100000,1.2241737111660296,0.02610283242915507,1.22709459612307,0.026154127082672743,1.2277142629942266,0.026236723621456137,0.3778000560892714,0.14046203194390955,0.35343561435370857,0.4631185429535998,0.05321469636028578,0.20172295291944992,143.2,54.167887165736865
91,triangles rewiring,ba,250,5.0,0.0,0.2,0.4,100000,1.3563080844458664,0.06670264281583407,1.36760113051029,0.07392818626938727,1.3708246337254468,0.07514913311539116,0.4812163665814914,0.14766796884785166,0.4740790632396136,0.6072509703731928,0.07941312950365449,0.2645034641144888,464.2,356.92094362757695
92,triangles rewiring,ba,250,5.0,0.0,0.2,0.8,100000,1.2412224469175197,0.04679850401621805,1.2447794932292546,0.048311373433013186,1.2465291074023417,0.04903656642390662,0.4867612632604142,0.13909185818700182,0.4786371918577929,0.40853760770798814,0.0407788156873346,0.1779488510218431,37176.0,18431.465736614653
93,triangles rewiring,ba,250,5.0,0.0,0.2,1.2,100000,1.8814899169792343,0.13200511186964764,1.909469314254256,0.14989120327198266,1.9441664768629168,0.1779804552529465,0.5115199892799137,0.22470061542612504,0.547070599252024,0.8367452575618118,0.10479716379728728,0.3644654846256623,99999.0,0.0
94,triangles rewiring,ba,250,5.0,0.0,0.2,1.6,100000,3.536534924053297,0.18207514378075434,4.783363962802312,0.4837687126230391,5.02164239627009,0.5054579870869707,0.4947709768465797,0.2405488179756471,0.5684756138531228,1.6405135519458969,0.043013481221638734,0.7145670218522381,99999.0,0.0
95,triangles rewiring,ba,250,5.0,0.0,0.3,0.0,100000,1.2495050984707925,0.09897403909313744,1.2583379238496508,0.10864254412152226,1.2665389704971528,0.10723564831733594,0.5610919364436596,0.13944619921864534,0.5871850610475462,0.4428290187014133,0.10952078387156378,0.19288533929383456,70.6,33.54757815401881
96,triangles rewiring,ba,250,5.0,0.0,0.3,0.4,100000,1.2418020146654338,0.11532252230597426,1.2563259749313134,0.12922334688231196,1.261084864935934,0.13115312414292524,0.4985068630818949,0.1379460585391726,0.4941501807756613,0.3916000915492973,0.11443620256832546,0.17057128899882054,153.4,83.9919043717905
97,triangles rewiring,ba,250,5.0,0.0,0.3,0.8,100000,1.204237498413536,0.1303300454646294,1.2091372030775451,0.1377558257547812,1.2131683476214257,0.14425942004347087,0.5110385050809976,0.11963756249246052,0.5038837781327683,0.3479713503870293,0.0978350051022555,0.15156769125194128,24444.2,38070.08821318911
98,triangles rewiring,ba,250,5.0,0.0,0.3,1.2,100000,1.5965760769037725,0.2636974580938841,1.6112407030757088,0.26043632998136546,1.6179322217871142,0.25774518865960866,0.4970275241934871,0.18181087421566136,0.4510663722651945,0.6156897895609175,0.09148275268546033,0.2681792044872333,99999.0,0.0
99,triangles rewiring,ba,250,5.0,0.0,0.3,1.6,100000,3.3848718187935734,0.5212103689723413,4.863571450071879,0.8629190487061624,5.185761103858371,0.9578843719662994,0.496027962710368,0.2286208694956619,0.526357684189368,1.6202533801230306,0.12574198946410714,0.7057421934169547,91334.8,17328.4
100,triangles rewiring,ba,250,5.0,0.0,0.4,0.0,100000,1.0097356162278923,0.01198994012816058,1.0097560910610028,0.01202901520234944,1.0702236181260123,0.06976688450224157,0.4900417489176136,0.025672117583000687,0.4892598514072567,0.02905599951652748,0.0340910320923116,0.012656072860134378,33.0,1.6733200530681511
101,triangles rewiring,ba,250,5.0,0.0,0.4,0.4,100000,1.0230889749698198,0.03090344416617106,1.0233897563396623,0.03148870622171597,1.1066833342881193,0.07621042957664947,0.5144149160055433,0.034109972772330965,0.5195679499193375,0.057113513652115575,0.07076988818263293,0.024877230248723545,65.8,7.782030583337488
102,triangles rewiring,ba,250,5.0,0.0,0.4,0.8,100000,1.0344674848313529,0.0205070833213773,1.0345382061526114,0.020564929825661587,1.1465015794036106,0.1780777089963285,0.5195391463793361,0.05226555317806704,0.5258692752402017,0.08900169427983512,0.05395865943432708,0.038766930968603536,1246.2,363.23788348684116
103,triangles rewiring,ba,250,5.0,0.0,0.4,1.2,100000,1.292015033294542,0.17774348852258942,1.3719147519569377,0.2628064979992527,1.4205815972992255,0.2462942587600839,0.5042501879535833,0.09591205800334282,0.5082315686111395,0.5814049560253325,0.2424382514744691,0.2532455811927695,27269.2,8350.954134708201
104,triangles rewiring,ba,250,5.0,0.0,0.4,1.6,100000,3.7506923384452713,0.35354150508364823,6.9422960116491605,1.5578890364722064,8.518240467563341,2.672761770943589,0.5135214764192655,0.18769892924548026,0.5417377693565933,1.8103220234178343,0.07523044961884914,0.788531381123185,10172.2,5412.560998270596
105,triangles rewiring,ba,250,5.0,0.1,0.2,0.0,100000,1.2418467927060877,0.08433615637854637,1.2446255697386013,0.08263235923242299,1.2459580364126892,0.08290238495964615,0.5556901233286803,0.13055884200759324,0.5633689279026219,0.4202549231169538,0.08721599488188322,0.18305262304857006,862.8,287.4727117484371
106,triangles rewiring,ba,250,5.0,0.1,0.2,0.4,100000,1.1798015542851643,0.05967862982737278,1.2009813521924932,0.05794758016241903,1.2031490526791195,0.05723510005029695,0.4778781759412271,0.10771904240724664,0.4783746463316421,0.4081399177238271,0.07401966431041057,0.1777756271266395,4646.0,2873.9925539221567
107,triangles rewiring,ba,250,5.0,0.1,0.2,0.8,100000,1.1619853625478815,0.09103568096827973,1.1692959026111067,0.09782224224616162,1.1696005098326765,0.09816928816214936,0.468425949734895,0.11280725027139152,0.4592228041784464,0.2762529565773197,0.11622799077253912,0.12032893737767868,80676.4,38645.2
108,triangles rewiring,ba,250,5.0,0.1,0.2,1.2,100000,1.9602762947195602,0.10596050684631088,1.97932592300809,0.09842561452884237,1.9794692548572947,0.09835655887651182,0.4862949613339541,0.2330041205921365,0.4437160150101301,0.7384891960063322,0.0575751212717695,0.3216675807611383,99999.0,0.0
109,triangles rewiring,ba,250,5.0,0.1,0.2,1.6,100000,1.8361249608716943,0.2168737251236706,1.8362368534142144,0.21668900881552253,1.8362368534142144,0.21668900881552253,0.46138436821414397,0.21449872981133794,0.4845945194415978,0.7320448164727902,0.10375464408116168,0.3188605688437381,99999.0,0.0
110,triangles rewiring,ba,250,5.0,0.1,0.3,0.0,100000,1.022834879441143,0.013115424571627395,1.024521030866486,0.01373842502589729,1.0747771457775364,0.0617902637510527,0.5411348064046826,0.04198843340823137,0.5438699457577268,0.06921101408826631,0.038081599328401966,0.030146601445482476,240.6,197.68014568995034
111,triangles rewiring,ba,250,5.0,0.1,0.3,0.4,100000,1.0310500115118442,0.008118078319654293,1.032729884842922,0.005288227363672436,1.2521234426162735,0.2513133246796126,0.4074010619859164,0.03833129217397983,0.40574521219482695,0.09525660156018093,0.022387191678407237,0.04149141347103517,256.2,262.2757327699229
112,triangles rewiring,ba,250,5.0,0.1,0.3,0.8,100000,1.0243947059055791,0.007373350101370105,1.026074245878617,0.006199877385125667,1.026074245878617,0.006199877385125667,0.4600496501876076,0.029301056518826293,0.4593002320083047,0.07443305854161568,0.01934416585644516,0.03242119451335669,6802.4,10405.220259081496
113,triangles rewiring,ba,250,5.0,0.1,0.3,1.2,100000,1.1487690818132417,0.1802528663892346,1.1536861450707618,0.17657169575493775,1.1553316690539808,0.175316265564703,0.3902642606605857,0.0927555090442782,0.3581381442970786,0.20492246678666556,0.19617932056186416,0.08925914487489159,60200.0,48743.7961016579
114,triangles rewiring,ba,250,5.0,0.1,0.3,1.6,100000,1.1012230143904838,0.18638203084541666,1.1061004299742123,0.18397026459586804,1.1093650433907405,0.18233863558584693,0.4323546796517926,0.05092119442472358,0.41499059972612623,0.14050137683545671,0.1900227035080541,0.061198915603205215,20698.8,39651.26536896395
115,triangles rewiring,ba,250,5.0,0.1,0.4,0.0,100000,1.0080319989677753,0.0,1.0080319989677753,0.0,1.4500901658322567,0.4430956513773249,0.4904532367577583,0.021294896117967917,0.4913194057377354,0.026077832983397543,3.4694469519536134e-18,0.01135885737073204,26.6,1.6248076809271923
116,triangles rewiring,ba,250,5.0,0.1,0.4,0.4,100000,1.00642559917422,0.003212799587110116,1.0080319989677753,0.0,1.022781228422525,0.01209584813364261,0.5179951831221628,0.018616572772345186,0.5185102045970896,0.026077832983397543,3.4694469519536134e-18,0.01135885737073204,59.4,3.2619012860600183
117,triangles rewiring,ba,250,5.0,0.1,0.4,0.8,100000,1.00642559917422,0.003212799587110116,1.0080319989677753,0.0,1.0454357898320343,0.0516528415451221,0.4879772022213726,0.018446976905543828,0.4871851077206711,0.02086226638671803,0.010431133193359015,0.00908708589658563,287.0,90.01555421148059
118,triangles rewiring,ba,250,5.0,0.1,0.4,1.2,100000,1.0096902125907479,0.007965013048396384,1.0112966123843032,0.006529226833055722,1.0360864023698226,0.01785574951222371,0.4895495250702454,0.02418329681137697,0.4908851266834194,0.030174712555903583,0.02351243332069804,0.013143356518294985,488.0,197.637041062651
119,triangles rewiring,ba,250,5.0,0.1,0.4,1.6,100000,1.0080703825954027,0.008868748003152675,1.0178124090155691,0.007985709008580137,1.0211701706453142,0.012343265870601857,0.5282330817887806,0.014678457451148106,0.5279784505135233,0.02495914595922408,0.026540123527516408,0.010871585044148578,806.8,148.66122561044625
120,triangles rewiring,ba,250,5.0,0.2,0.2,0.0,100000,1.012909414551504,0.003982393147878015,1.012909414551504,0.003982393147878015,1.0381430344120717,0.03231778149083222,0.651111832533479,0.03594148360000071,0.6536303239044636,0.041714894193309406,0.012767607013650609,0.01816997346668513,61.6,47.684798416266794
121,triangles rewiring,ba,250,5.0,0.2,0.2,0.4,100000,1.0145482227734557,0.0061040770324647785,1.0194386413845595,0.004014243930059328,1.0194386413845595,0.004014243930059328,0.6753682618307324,0.02587121194577848,0.6762502549554703,0.05102734036249492,0.014787150568916491,0.022226244088394468,583.2,429.3201136681113
122,triangles rewiring,ba,250,5.0,0.2,0.2,0.8,100000,1.0,0.0,1.0,0.0,1.0,0.0,0.3686906698918125,6.10622663543836e-17,0.3686906698918124,0.0,0.0,0.0,20386.6,5016.599071083915
123,triangles rewiring,ba,250,5.0,0.2,0.2,1.2,100000,1.0328169175068207,0.025973032747172758,1.0328169175068207,0.025973032747172758,1.0328169175068207,0.025973032747172758,0.6766225082843813,0.05629920781709642,0.6846535931106665,0.07795227942547397,0.04704283550853839,0.03395407986089679,40847.0,44581.57691692837
124,triangles rewiring,ba,250,5.0,0.2,0.2,1.6,100000,1.0064511933407037,0.007901065958382372,1.0064511933407037,0.007901065958382372,1.0064511933407037,0.007901065958382372,0.4473892600475614,0.014287074150130832,0.447531743308579,0.018637769688841826,0.022826512840586642,0.008118150297951843,4242.8,2775.7650044627335
125,triangles rewiring,ba,250,5.0,0.2,0.3,0.0,100000,1.0,0.0,1.0,0.0,1.1680984867623976,0.07812545885559195,0.5652858170250079,2.345185216576544e-06,0.5652858876416287,0.0,0.0,0.0,24.4,1.3564659966250538
126,triangles rewiring,ba,250,5.0,0.2,0.3,0.4,100000,1.0,0.0,1.0,0.0,1.0634084355661853,0.1228402663166272,0.5955544378753364,7.119072247269676e-07,0.5955544535295998,0.0,0.0,0.0,53.0,18.40652058374966
127,triangles rewiring,ba,250,5.0,0.2,0.3,0.8,100000,1.001606399793555,0.0032127995871101154,1.001606399793555,0.0032127995871101154,1.1345807792008984,0.2102064455639384,0.5283216552792969,0.004697091658431665,0.5286193497710194,0.0052155665966795075,0.010431133193359015,0.002271771474146408,4349.4,8452.389759115465
128,triangles rewiring,ba,250,5.0,0.2,0.3,1.2,100000,1.0032255966703518,0.006451193340703654,1.0048319964639068,0.006448005975135568,1.0097484133111343,0.01302791203380523,0.4783296465117514,0.009021313908575478,0.4776469666508847,0.014534451441100419,0.01894646324901241,0.006330846623122329,20178.4,39910.401599583034
129,triangles rewiring,ba,250,5.0,0.2,0.3,1.6,100000,1.0080703825954027,0.008868748003152675,1.0112831821825128,0.0065023664294751714,1.0295692938944592,0.024568177907141543,0.5442508972472501,0.0178477119601458,0.5451840392734699,0.02864707855199603,0.020794858837547663,0.0124779570283867,20135.0,39932.01713412434
130,triangles rewiring,ba,250,5.0,0.2,0.4,0.0,100000,1.0,0.0,1.0,0.0,1.3588203583733232,0.13719513946384915,0.4634757777312724,2.10042095025104e-06,0.4634756808462092,0.0,0.0,0.0,23.0,1.2649110640673518
131,triangles rewiring,ba,250,5.0,0.2,0.4,0.4,100000,1.0,0.0,1.0,0.0,1.3366965665692705,0.3826583918499418,0.5040150018907076,1.4563594607008156e-06,0.5040150653323672,0.0,0.0,0.0,36.0,4.147288270665544
132,triangles rewiring,ba,250,5.0,0.2,0.4,0.8,100000,1.0,0.0,1.0,0.0,1.0950351943670733,0.09238442318564744,0.4943037860226537,1.73341414870639e-06,0.4943036519412825,0.0,0.0,0.0,92.8,27.476535443901945
133,triangles rewiring,ba,250,5.0,0.2,0.4,1.2,100000,1.0,0.0,1.0,0.0,1.0332350398124972,0.04021713059845801,0.4745457783430623,9.690441688185145e-07,0.4745457302044153,0.0,0.0,0.0,11867.2,23345.94074694785
134,triangles rewiring,ba,250,5.0,0.2,0.4,1.6,100000,1.0,0.0,1.0,0.0,1.19670609515348,0.38137905794633337,0.4967158038719618,9.53777350620641e-07,0.4967156863668621,0.0,0.0,0.0,177.8,82.85988172813187
135,triangles rewiring,ba,250,5.0,0.3,0.2,0.0,100000,1.0,0.0,1.0,0.0,1.1285609384272013,0.12246834293819026,0.5206429048829195,1.5579644554427713e-06,0.5206430856728343,0.0,0.0,0.0,25.2,1.16619037896906
136,triangles rewiring,ba,250,5.0,0.3,0.2,0.4,100000,1.0,0.0,1.0,0.0,1.0,0.0,0.4500636708962485,4.718794403443009e-14,0.45006367089624105,0.0,0.0,0.0,223.6,228.6644703490247
137,triangles rewiring,ba,250,5.0,0.3,0.2,0.8,100000,1.0,0.0,1.0,0.0,1.042004181832262,0.08400836366452412,0.5528459580535052,3.671019040622243e-07,0.5528460592329105,0.0,0.0,0.0,5348.8,6017.749293548211
138,triangles rewiring,ba,250,5.0,0.3,0.2,1.2,100000,1.0,0.0,1.0,0.0,1.0,0.0,0.429208468668882,1.0269562977782696e-16,0.42920846866888185,0.0,0.0,0.0,10630.0,16527.16201893114
139,triangles rewiring,ba,250,5.0,0.3,0.2,1.6,100000,1.0,0.0,1.0,0.0,1.0,0.0,0.4686217878763349,1.1657341758564144e-16,0.4686217878763349,0.0,0.0,0.0,2482.2,2083.23108655761
140,triangles rewiring,ba,250,5.0,0.3,0.3,0.0,100000,1.0,0.0,1.0,0.0,1.2614887484049582,0.2055401138732945,0.5128347108984184,1.8101195332113632e-06,0.5128347736223715,0.0,0.0,0.0,23.4,1.3564659966250536
141,triangles rewiring,ba,250,5.0,0.3,0.3,0.4,100000,1.0,0.0,1.0,0.0,1.2431031097913123,0.3530234943159557,0.4684663481765789,1.1816000483396905e-06,0.4684663607191911,0.0,0.0,0.0,55.4,12.877888025604198
142,triangles rewiring,ba,250,5.0,0.3,0.3,0.8,100000,1.0,0.0,1.0,0.0,1.031325486171015,0.03168485149215526,0.5152503676941759,1.426482524803e-06,0.5152505925452431,0.0,0.0,0.0,89.0,12.727922061357855
143,triangles rewiring,ba,250,5.0,0.3,0.3,1.2,100000,1.0,0.0,1.0,0.0,1.0262644239418308,0.026790080021877844,0.5704702213842923,1.1797839742033311e-06,0.5704702412015858,0.0,0.0,0.0,223.2,167.81823500442377
144,triangles rewiring,ba,250,5.0,0.3,0.3,1.6,100000,1.0,0.0,1.0,0.0,1.0,0.0,0.5460319269877735,7.985189513941919e-07,0.5460319862406169,0.0,0.0,0.0,424.4,601.6003989360379
145,triangles rewiring,ba,250,5.0,0.3,0.4,0.0,100000,1.0,0.0,1.0,0.0,1.1285114859363392,0.08990117203649511,0.5379300623379362,1.5592093067731868e-06,0.537929941348682,0.0,0.0,0.0,24.2,1.7204650534085253
146,triangles rewiring,ba,250,5.0,0.3,0.4,0.4,100000,1.0,0.0,1.0,0.0,1.0064639828018476,0.00943928446617395,0.4546124383179066,9.922164628303036e-07,0.4546124055846562,0.0,0.0,0.0,43.0,6.6332495807108
147,triangles rewiring,ba,250,5.0,0.3,0.4,0.8,100000,1.0,0.0,1.0,0.0,1.0097279425370007,0.0129919980081346,0.5188746021620924,9.815709919456223e-07,0.5188746303710932,0.0,0.0,0.0,100.0,22.181073012818835
148,triangles rewiring,ba,250,5.0,0.3,0.4,1.2,100000,1.0,0.0,1.0,0.0,1.016345076432772,0.02145969475870669,0.4626534114796538,9.204155333508543e-07,0.4626533788702293,0.0,0.0,0.0,404.2,375.73522592378794
149,triangles rewiring,ba,250,5.0,0.3,0.4,1.6,100000,1.0,0.0,1.0,0.0,1.0,0.0,0.4998081390795727,7.184214839076831e-07,0.4998081096197251,0.0,0.0,0.0,173.6,46.52999032881911
150,triangles rewiring,ba,250,5.0,0.4,0.2,0.0,100000,1.0,0.0,1.0,0.0,1.2377784356396666,0.3730282941196616,0.5667911248314852,1.605982854672396e-06,0.5667913924534751,0.0,0.0,0.0,24.4,0.4898979485566356
151,triangles rewiring,ba,250,5.0,0.4,0.2,0.4,100000,1.0,0.0,1.0,0.0,1.0,0.0,0.3825040031523464,3.643774241165879e-07,0.3825040200928319,0.0,0.0,0.0,197.2,133.04946448595723
152,triangles rewiring,ba,250,5.0,0.4,0.2,0.8,100000,1.0,0.0,1.0,0.0,1.0,0.0,0.5920166898619141,7.771561172376094e-17,0.5920166898619141,0.0,0.0,0.0,1639.8,1796.079107389204
153,triangles rewiring,ba,250,5.0,0.4,0.2,1.2,100000,1.1900156006240248,0.3800312012480499,1.1900156006240248,0.3800312012480499,1.1948731836323176,0.377719559020925,0.4539842012613866,0.04238190371025212,0.4179189975243385,0.1360584000384307,0.2721168000768614,0.059263665087143536,21358.0,39344.24426520352
154,triangles rewiring,ba,250,5.0,0.4,0.2,1.6,100000,1.0113094094675448,0.00828001680708919,1.0113094094675448,0.00828001680708919,1.0113094094675448,0.00828001680708919,0.487662619681729,0.030250594692132288,0.4875610114433769,0.03427803080364498,0.02421903800343721,0.014930660193124497,61871.2,46717.73170178535
155,triangles rewiring,ba,250,5.0,0.4,0.3,0.0,100000,1.0,0.0,1.0,0.0,1.0950245739294782,0.10776630099104556,0.5611075934706489,1.8391198296912919e-06,0.5611075417471242,0.0,0.0,0.0,22.8,2.481934729198171
156,triangles rewiring,ba,250,5.0,0.4,0.3,0.4,100000,1.0,0.0,1.0,0.0,1.0493366815164182,0.06640662645562663,0.5234289555762273,1.3377494723553862e-06,0.5234288051247263,0.0,0.0,0.0,42.0,4.9396356140913875
157,triangles rewiring,ba,250,5.0,0.4,0.3,0.8,100000,1.0,0.0,1.0,0.0,1.0958298490091918,0.12290916659254578,0.5747520968573359,9.779038724407083e-07,0.574752221057991,0.0,0.0,0.0,189.0,166.3285904467419
158,triangles rewiring,ba,250,5.0,0.4,0.3,1.2,100000,1.0,0.0,1.0,0.0,1.0149169560881677,0.029833912176335086,0.4268872416228988,5.920261866116156e-07,0.426887198688016,0.0,0.0,0.0,1771.0,3040.266238341636
159,triangles rewiring,ba,250,5.0,0.4,0.3,1.6,100000,1.0,0.0,1.0,0.0,1.0268711989032295,0.046103509233889735,0.4943610329889204,1.1056226589599095e-06,0.494361078968864,0.0,0.0,0.0,501.2,209.2877445050235
160,triangles rewiring,ba,250,5.0,0.4,0.4,0.0,100000,1.0,0.0,1.0,0.0,1.2900240459082457,0.2358033940440536,0.4694675988244066,2.024523587468056e-06,0.4694677332439842,0.0,0.0,0.0,21.8,1.1661903789690602
161,triangles rewiring,ba,250,5.0,0.4,0.4,0.4,100000,1.0,0.0,1.0,0.0,1.071574848831038,0.07088295522182397,0.4994536408292647,1.2548097582320551e-06,0.4994535678929406,0.0,0.0,0.0,36.4,5.276362383309167
162,triangles rewiring,ba,250,5.0,0.4,0.4,0.8,100000,1.0,0.0,1.0,0.0,1.1042696910300394,0.16893715639540616,0.5093539565590233,1.3962793717610872e-06,0.5093541255242999,0.0,0.0,0.0,84.2,25.427544120500507
163,triangles rewiring,ba,250,5.0,0.4,0.4,1.2,100000,1.0,0.0,1.0,0.0,1.001606399793555,0.0032127995871101154,0.4885578291388241,8.626271678786164e-07,0.488557670110897,0.0,0.0,0.0,168.6,102.23619711237308
164,triangles rewiring,ba,250,5.0,0.4,0.4,1.6,100000,1.0,0.0,1.0,0.0,1.0568067397437164,0.045586469794480194,0.498630358628726,1.3876393652149677e-06,0.4986304879459621,0.0,0.0,0.0,181.0,112.52199784930946
165,triangles rewiring,ba,250,5.0,0.5,0.2,0.0,100000,1.0,0.0,1.0,0.0,1.0422044522054157,0.053600813063273516,0.4182929442905281,1.559190810849226e-06,0.4182930403868682,0.0,0.0,0.0,23.0,2.6076809620810595
166,triangles rewiring,ba,250,5.0,0.5,0.2,0.4,100000,1.0,0.0,1.0,0.0,1.1886839468491848,0.21184096874056066,0.4647750555150956,1.5064011312815854e-06,0.4647750559260847,0.0,0.0,0.0,70.6,60.07528610002619
167,triangles rewiring,ba,250,5.0,0.5,0.2,0.8,100000,1.0,0.0,1.0,0.0,1.0,0.0,0.4356322377325768,3.9770969716030206e-10,0.4356322377603435,0.0,0.0,0.0,1605.2,1183.2161932630909
168,triangles rewiring,ba,250,5.0,0.5,0.2,1.2,100000,1.0,0.0,1.0,0.0,1.0113599288749415,0.014153977823077632,0.5372970617685324,6.744657472313887e-07,0.5372970342615772,0.0,0.0,0.0,1973.8,1778.4156319600881
169,triangles rewiring,ba,250,5.0,0.5,0.2,1.6,100000,1.0,0.0,1.0,0.0,1.006502345866649,0.013004691733298124,0.5786151151728196,2.0823941998055152e-07,0.5786151399564058,0.0,0.0,0.0,4538.4,5041.998833795978
170,triangles rewiring,ba,250,5.0,0.5,0.3,0.0,100000,1.0,0.0,1.0,0.0,1.1020382952024217,0.17195722205278072,0.5663539873276584,1.4644008283550291e-06,0.5663540447292555,0.0,0.0,0.0,26.8,2.481934729198171
171,triangles rewiring,ba,250,5.0,0.5,0.3,0.4,100000,1.0,0.0,1.0,0.0,1.031564690409755,0.039738875755146535,0.4580133023515652,9.628718082451874e-07,0.4580132249156135,0.0,0.0,0.0,113.4,62.58945598101968
172,triangles rewiring,ba,250,5.0,0.5,0.3,0.8,100000,1.0,0.0,1.0,0.0,1.0162430464563297,0.015462325303024866,0.5328829158306359,7.838507872953745e-07,0.5328830107439811,0.0,0.0,0.0,185.4,82.53144855144613
173,triangles rewiring,ba,250,5.0,0.5,0.3,1.2,100000,1.0,0.0,1.0,0.0,1.0032255966703518,0.006451193340703654,0.4954981587872383,5.89896303776321e-07,0.4954981644601831,0.0,0.0,0.0,671.2,710.7605503965453
174,triangles rewiring,ba,250,5.0,0.5,0.3,1.6,100000,1.0,0.0,1.0,0.0,1.0290483912763602,0.050193477234508135,0.5603195322452088,1.0237617918270487e-06,0.560319662048703,0.0,0.0,0.0,1421.8,2235.6025943803156
175,triangles rewiring,ba,250,5.0,0.5,0.4,0.0,100000,1.0,0.0,1.0,0.0,1.0514527865371972,0.03774888006160869,0.5108191944883181,1.8439207362921847e-06,0.5108189501362915,0.0,0.0,0.0,24.6,1.9595917942265424
176,triangles rewiring,ba,250,5.0,0.5,0.4,0.4,100000,1.0,0.0,1.0,0.0,1.0428944983762212,0.028956943804710106,0.4870421219257409,1.3749954127921578e-06,0.4870421174982583,0.0,0.0,0.0,37.4,5.161395160225576
177,triangles rewiring,ba,250,5.0,0.5,0.4,0.8,100000,1.0,0.0,1.0,0.0,1.1506252912190205,0.26919421632775364,0.5077767691083461,1.340361745930623e-06,0.5077765844875752,0.0,0.0,0.0,60.8,16.166632302368974
178,triangles rewiring,ba,250,5.0,0.5,0.4,1.2,100000,1.0,0.0,1.0,0.0,1.1817053149812955,0.2303455284106133,0.483083465293279,1.536353902445751e-06,0.4830833820401964,0.0,0.0,0.0,136.0,126.7990536242286
179,triangles rewiring,ba,250,5.0,0.5,0.4,1.6,100000,1.0,0.0,1.0,0.0,1.0032255966703518,0.006451193340703654,0.3939641975984444,9.360327485528538e-07,0.3939641256174046,0.0,0.0,0.0,5915.4,11397.943842641092
